%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1718110628384180616,0.0,0.0,0.0,0.0,0.0,0.0
1718110628436696143,0.0,0.0,0.0,0.0,0.0,0.0
1718110628485180987,0.0,0.0,0.0,0.0,0.0,0.0
1718110628538522702,0.0,0.0,0.0,0.0,0.0,0.0
1718110628585205990,0.0,0.0,0.0,0.0,0.0,0.0
1718110628636563336,0.0,0.0,0.0,0.0,0.0,0.0
1718110628687880022,0.0,0.0,0.0,0.0,0.0,0.0
1718110628735418732,0.0,0.0,0.0,0.0,0.0,0.0
1718110628788089977,0.0,0.0,0.0,0.0,0.0,0.0
1718110628835639849,0.0,0.0,0.0,0.0,0.0,0.0
1718110628882756431,0.0,0.0,0.0,0.0,0.0,0.0
1718110628936420756,0.0,0.0,0.0,0.0,0.0,0.0
1718110628984713407,0.0,0.0,0.0,0.0,0.0,0.0
1718110629034806596,0.0,0.0,0.0,0.0,0.0,0.0
1718110629086708092,0.0,0.0,0.0,0.0,0.0,0.0
1718110629136390131,0.0,0.0,0.0,0.0,0.0,0.0
1718110629186367409,0.0,0.0,0.0,0.0,0.0,0.0
1718110629232643101,0.0,0.0,0.0,0.0,0.0,0.0
1718110629285363017,0.0,0.0,0.0,0.0,0.0,0.0
1718110629335085274,0.0,0.0,0.0,0.0,0.0,0.0
1718110629384976008,0.0,0.0,0.0,0.0,0.0,0.0
1718110629435840810,0.0,0.0,0.0,0.0,0.0,0.0
1718110629484638345,0.0,0.0,0.0,0.0,0.0,0.0
1718110629535810977,0.0,0.0,0.0,0.0,0.0,0.0
1718110629585319973,0.0,0.0,0.0,0.0,0.0,0.0
1718110629635404792,0.0,0.0,0.0,0.0,0.0,0.0
1718110629684455874,0.0,0.0,0.0,0.0,0.0,0.0
1718110629736540241,0.0,0.0,0.0,0.0,0.0,0.0
1718110629782509021,0.0,0.0,0.0,0.0,0.0,0.0
1718110629835504472,0.0,0.0,0.0,0.0,0.0,0.0
1718110629883084028,0.0,0.0,0.0,0.0,0.0,0.0
1718110629939218378,0.0,0.0,0.0,0.0,0.0,0.0
1718110629988127953,0.0,0.0,0.0,0.0,0.0,0.0
1718110630046084362,0.0,0.0,0.0,0.0,0.0,0.0
1718110630084111706,0.0,0.0,0.0,0.0,0.0,0.0
1718110630133864697,0.0,0.0,0.0,0.0,0.0,0.0
1718110630187608991,0.0,0.0,0.0,0.0,0.0,0.0
1718110630235188534,0.0,0.0,0.0,0.0,0.0,0.0
1718110630284009944,0.0,0.0,0.0,0.0,0.0,0.0
1718110630335660976,0.0,0.0,0.0,0.0,0.0,0.0
1718110630386788061,0.0,0.0,0.0,0.0,0.0,0.0
1718110630436507226,0.0,0.0,0.0,0.0,0.0,0.0
1718110630486185783,0.0,0.0,0.0,0.0,0.0,0.0
1718110630534528218,0.0,0.0,0.0,0.0,0.0,0.0
1718110630587023627,0.0,0.0,0.0,0.0,0.0,0.0
1718110630635268076,0.0,0.0,0.0,0.0,0.0,0.0
1718110630685871935,0.0,0.0,0.0,0.0,0.0,0.0
1718110630735137329,0.0,0.0,0.0,0.0,0.0,0.0
1718110630785789069,0.0,0.0,0.0,0.0,0.0,0.0
1718110630835456214,0.0,0.0,0.0,0.0,0.0,0.0
1718110630888307141,0.0,0.0,0.0,0.0,0.0,0.0
1718110630932810064,0.0,0.0,0.0,0.0,0.0,0.0
1718110630985903668,0.0,0.0,0.0,0.0,0.0,0.0
1718110631038427706,0.0,0.0,0.0,0.0,0.0,0.0
1718110631084778424,0.0,0.0,0.0,0.0,0.0,0.0
1718110631136268630,0.0,0.0,0.0,0.0,0.0,0.0
1718110631185383616,0.0,0.0,0.0,0.0,0.0,0.0
1718110631237199987,0.0,0.0,0.0,0.0,0.0,0.0
1718110631285540324,0.0,0.0,0.0,0.0,0.0,0.0
1718110631336126966,0.0,0.0,0.0,0.0,0.0,0.0
1718110631386289676,0.0,0.0,0.0,0.0,0.0,0.0
1718110631433555654,0.0,0.0,0.0,0.0,0.0,0.0
1718110631486130618,0.0,0.0,0.0,0.0,0.0,0.0
1718110631535799335,0.0,0.0,0.0,0.0,0.0,0.0
1718110631585472817,0.0,0.0,0.0,0.0,0.0,0.0
1718110631636338056,0.0,0.0,0.0,0.0,0.0,0.0
1718110631683063542,0.0,0.0,0.0,0.0,0.0,0.0
1718110631737423122,0.0,0.0,0.0,0.0,0.0,0.0
1718110631785208609,0.0,0.0,0.0,0.0,0.0,0.0
1718110631837382893,0.0,0.0,0.0,0.0,0.0,0.0
1718110631883822176,0.0,0.0,0.0,0.0,0.0,0.0
1718110631936180511,0.0,0.0,0.0,0.0,0.0,0.0
1718110631986875534,0.0,0.0,0.0,0.0,0.0,0.0
1718110632036242499,0.0,0.0,0.0,0.0,0.0,0.0
1718110632083280846,0.0,0.0,0.0,0.0,0.0,0.0
1718110632137134968,0.0,0.0,0.0,0.0,0.0,0.0
1718110632187083301,0.0,0.0,0.0,0.0,0.0,0.0
1718110632236118313,0.0,0.0,0.0,0.0,0.0,0.0
1718110632286955399,0.0,0.0,0.0,0.0,0.0,0.0
1718110632332746665,0.0,0.0,0.0,0.0,0.0,0.0
1718110632387644234,0.0,0.0,0.0,0.0,0.0,0.0
1718110632438704179,0.0,0.0,0.0,0.0,0.0,0.0
1718110632483882507,0.0,0.0,0.0,0.0,0.0,0.0
1718110632533135475,0.0,0.0,0.0,0.0,0.0,0.0
1718110632584436220,0.0,0.0,0.0,0.0,0.0,0.0
1718110632636506354,0.0,0.0,0.0,0.0,0.0,0.0
1718110632686686274,0.0,0.0,0.0,0.0,0.0,0.0
1718110632732983994,0.0,0.0,0.0,0.0,0.0,0.0
1718110632783943487,0.0,0.0,0.0,0.0,0.0,0.0
1718110632834670265,0.0,0.0,0.0,0.0,0.0,0.0
1718110632885805865,0.0,0.0,0.0,0.0,0.0,0.0
1718110632935700162,0.0,0.0,0.0,0.0,0.0,0.0
1718110632990499865,0.0,0.0,0.0,0.0,0.0,0.0
1718110633037616960,0.0,0.0,0.0,0.0,0.0,0.0
1718110633088832117,0.0,0.0,0.0,0.0,0.0,0.0
1718110633137042203,0.0,0.0,0.0,0.0,0.0,0.0
1718110633182700726,0.0,0.0,0.0,0.0,0.0,0.0
1718110633235997308,0.0,0.0,0.0,0.0,0.0,0.0
1718110633282484865,0.0,0.0,0.0,0.0,0.0,0.0
1718110633335634119,0.0,0.0,0.0,0.0,0.0,0.0
1718110633387823601,0.0,0.0,0.0,0.0,0.0,0.0
1718110633436181581,0.0,0.0,0.0,0.0,0.0,0.0
1718110633485152975,0.0,0.0,0.0,0.0,0.0,0.0
1718110633535208976,0.0,0.0,0.0,0.0,0.0,0.0
1718110633584297855,0.0,0.0,0.0,0.0,0.0,0.0
1718110633635699515,0.0,0.0,0.0,0.0,0.0,0.0
1718110633683111387,0.0,0.0,0.0,0.0,0.0,0.0
1718110633733595080,0.0,0.0,0.0,0.0,0.0,0.0
1718110633787712864,0.0,0.0,0.0,0.0,0.0,0.0
1718110633832511798,0.0,0.0,0.0,0.0,0.0,0.0
1718110633887036842,0.0,0.0,0.0,0.0,0.0,0.0
1718110633936739806,0.0,0.0,0.0,0.0,0.0,0.0
1718110633987119640,0.0,0.0,0.0,0.0,0.0,0.0
1718110634032426305,0.0,0.0,0.0,0.0,0.0,0.0
1718110634086503351,0.0,0.0,0.0,0.0,0.0,0.0
1718110634135757280,0.0,0.0,0.0,0.0,0.0,0.0
1718110634186142078,0.0,0.0,0.0,0.0,0.0,0.0
1718110634235265951,0.0,0.0,0.0,0.0,0.0,0.0
1718110634287800759,0.0,0.0,0.0,0.0,0.0,0.0
1718110634337179882,0.0,0.0,0.0,0.0,0.0,0.0
1718110634386584552,0.0,0.0,0.0,0.0,0.0,0.0
1718110634436919531,0.0,0.0,0.0,0.0,0.0,0.0
1718110634488344897,0.0,0.0,0.0,0.0,0.0,0.0
1718110634538577845,0.0,0.0,0.0,0.0,0.0,0.0
1718110634593994242,0.0,0.0,0.0,0.0,0.0,0.0
1718110634639916981,0.0,0.0,0.0,0.0,0.0,0.0
1718110634688732516,0.0,0.0,0.0,0.0,0.0,0.0
1718110634740179887,0.0,0.0,0.0,0.0,0.0,0.0
1718110634793374949,0.0,0.0,0.0,0.0,0.0,0.0
1718110634841398033,0.0,0.0,0.0,0.0,0.0,0.0
1718110634888476856,0.0,0.0,0.0,0.0,0.0,0.0
1718110634941643531,0.0,0.0,0.0,0.0,0.0,0.0
1718110634992346606,0.0,0.0,0.0,0.0,0.0,0.0
1718110635041617597,0.0,0.0,0.0,0.0,0.0,0.0
1718110635091867563,0.0,0.0,0.0,0.0,0.0,0.0
1718110635137148214,0.0,0.0,0.0,0.0,0.0,0.0
1718110635185811814,0.0,0.0,0.0,0.0,0.0,0.0
1718110635235935046,0.0,0.0,0.0,0.0,0.0,0.0
1718110635287629297,0.0,0.0,0.0,0.0,0.0,0.0
1718110635338134970,0.0,0.0,0.0,0.0,0.0,0.0
1718110635385309099,0.0,0.0,0.0,0.0,0.0,0.0
1718110635434192493,0.0,0.0,0.0,0.0,0.0,0.0
1718110635484299086,0.0,0.0,0.0,0.0,0.0,0.0
1718110635535633680,0.0,0.0,0.0,0.0,0.0,0.0
1718110635585409275,0.0,0.0,0.0,0.0,0.0,0.0
1718110635635374860,0.0,0.0,0.0,0.0,0.0,0.0
1718110635684274934,0.0,0.0,0.0,0.0,0.0,0.0
1718110635735539217,0.0,0.0,0.0,0.0,0.0,0.0
1718110635784467679,0.0,0.0,0.0,0.0,0.0,0.0
1718110635834736615,0.0,0.0,0.0,0.0,0.0,0.0
1718110635885898742,0.0,0.0,0.0,0.0,0.0,0.0
1718110635933678782,0.0,0.0,0.0,0.0,0.0,0.0
1718110635984251995,0.0,0.0,0.0,0.0,0.0,0.0
1718110636035024032,0.0,0.0,0.0,0.0,0.0,0.0
1718110636089344016,0.0,0.0,0.0,0.0,0.0,0.0
1718110636142030906,0.0,0.0,0.0,0.0,0.0,0.0
1718110636186698384,0.0,0.0,0.0,0.0,0.0,0.0
1718110636237128191,0.0,0.0,0.0,0.0,0.0,0.0
1718110636288564694,0.0,0.0,0.0,0.0,0.0,0.0
1718110636339262776,0.0,0.0,0.0,0.0,0.0,0.0
1718110636388821686,0.0,0.0,0.0,0.0,0.0,0.0
1718110636436475798,0.0,0.0,0.0,0.0,0.0,0.0
1718110636488536582,0.0,0.0,0.0,0.0,0.0,0.0
1718110636547462336,0.0,0.0,0.0,0.0,0.0,0.0
1718110636587174061,0.0,0.0,0.0,0.0,0.0,0.0
1718110636637493786,0.0,0.0,0.0,0.0,0.0,0.0
1718110636688688344,0.0,0.0,0.0,0.0,0.0,0.0
1718110636739352032,0.0,0.0,0.0,0.0,0.0,0.0
1718110636788680373,0.0,0.0,0.0,0.0,0.0,0.0
1718110636837233779,0.0,0.0,0.0,0.0,0.0,0.0
1718110636886897306,0.0,0.0,0.0,0.0,0.0,0.0
1718110636936058897,0.0,0.0,0.0,0.0,0.0,0.0
1718110636990169758,0.0,0.0,0.0,0.0,0.0,0.0
1718110637040321174,0.0,0.0,0.0,0.0,0.0,0.0
1718110637082629616,0.0,0.0,0.0,0.0,0.0,0.0
1718110637135117120,0.0,0.0,0.0,0.0,0.0,0.0
1718110637184122284,0.0,0.0,0.0,0.0,0.0,0.0
1718110637234300884,0.0,0.0,0.0,0.0,0.0,0.0
1718110637283794677,0.0,0.0,0.0,0.0,0.0,0.0
1718110637334416727,0.0,0.0,0.0,0.0,0.0,0.0
1718110637383843831,0.0,0.0,0.0,0.0,0.0,0.0
1718110637434872950,0.0,0.0,0.0,0.0,0.0,0.0
1718110637492319150,0.0,0.0,0.0,0.0,0.0,0.0
1718110637537454997,0.0,0.0,0.0,0.0,0.0,0.0
1718110637586699291,0.0,0.0,0.0,0.0,0.0,0.0
1718110637636781340,0.0,0.0,0.0,0.0,0.0,0.0
1718110637687742633,0.0,0.0,0.0,0.0,0.0,0.0
1718110637735923049,0.0,0.0,0.0,0.0,0.0,0.0
1718110637784144319,0.0,0.0,0.0,0.0,0.0,0.0
1718110637834329784,0.0,0.0,0.0,0.0,0.0,0.0
1718110637888795927,0.0,0.0,0.0,0.0,0.0,0.0
1718110637936144289,0.0,0.0,0.0,0.0,0.0,0.0
1718110637983611811,0.0,0.0,0.0,0.0,0.0,0.0
1718110638034133660,0.0,0.0,0.0,0.0,0.0,0.0
1718110638083485010,0.0,0.0,0.0,0.0,0.0,0.0
1718110638134094590,0.0,0.0,0.0,0.0,0.0,0.0
1718110638190699574,0.0,0.0,0.0,0.0,0.0,0.0
1718110638233118019,0.0,0.0,0.0,0.0,0.0,0.0
1718110638284107181,0.0,0.0,0.0,0.0,0.0,0.0
1718110638335129249,0.0,0.0,0.0,0.0,0.0,0.0
1718110638385794005,0.0,0.0,0.0,0.0,0.0,0.0
1718110638433901272,0.0,0.0,0.0,0.0,0.0,0.0
1718110638485256362,0.0,0.0,0.0,0.0,0.0,0.0
1718110638536091779,0.0,0.0,0.0,0.0,0.0,0.0
1718110638586045634,0.0,0.0,0.0,0.0,0.0,0.0
1718110638633627584,0.0,0.0,0.0,0.0,0.0,0.0
1718110638684365115,0.0,0.0,0.0,0.0,0.0,0.0
1718110638734064820,0.0,0.0,0.0,0.0,0.0,0.0
1718110638784655536,0.0,0.0,0.0,0.0,0.0,0.0
1718110638836151283,0.0,0.0,0.0,0.0,0.0,0.0
1718110638883452923,0.0,0.0,0.0,0.0,0.0,0.0
1718110638934856352,0.0,0.0,0.0,0.0,0.0,0.0
1718110638982859382,0.0,0.0,0.0,0.0,0.0,0.0
1718110639037245479,0.0,0.0,0.0,0.0,0.0,0.0
1718110639085982575,0.0,0.0,0.0,0.0,0.0,0.0
1718110639133845886,0.0,0.0,0.0,0.0,0.0,0.0
1718110639189013804,0.0,0.0,0.0,0.0,0.0,0.0
1718110639241517714,0.0,0.0,0.0,0.0,0.0,0.0
1718110639286661534,0.0,0.0,0.0,0.0,0.0,0.0
1718110639336612191,0.0,0.0,0.0,0.0,0.0,0.0
1718110639387661850,0.0,0.0,0.0,0.0,0.0,0.0
1718110639435016679,0.0,0.0,0.0,0.0,0.0,0.0
1718110639486771876,0.0,0.0,0.0,0.0,0.0,0.0
1718110639535939329,0.0,0.0,0.0,0.0,0.0,0.0
1718110639587563141,0.0,0.0,0.0,0.0,0.0,0.0
1718110639634848582,0.0,0.0,0.0,0.0,0.0,0.0
1718110639683661001,0.0,0.0,0.0,0.0,0.0,0.0
1718110639733590701,0.0,0.0,0.0,0.0,0.0,0.0
1718110639783563622,0.0,0.0,0.0,0.0,0.0,0.0
1718110639836514070,0.0,0.0,0.0,0.0,0.0,0.0
1718110639883812998,0.0,0.0,0.0,0.0,0.0,0.0
1718110639934739800,0.0,0.0,0.0,0.0,0.0,0.0
1718110639985218846,0.0,0.0,0.0,0.0,0.0,0.0
1718110640034972283,0.0,0.0,0.0,0.0,0.0,0.0
1718110640093041737,0.0,0.0,0.0,0.0,0.0,0.0
1718110640139839246,0.0,0.0,0.0,0.0,0.0,0.0
1718110640186958160,0.0,0.0,0.0,0.0,0.0,0.0
1718110640234875176,0.0,0.0,0.0,0.0,0.0,0.0
1718110640284855664,0.0,0.0,0.0,0.0,0.0,0.0
1718110640334051256,0.0,0.0,0.0,0.0,0.0,0.0
1718110640383966629,0.0,0.0,0.0,0.0,0.0,0.0
1718110640436359193,0.0,0.0,0.0,0.0,0.0,0.0
1718110640483408873,0.0,0.0,0.0,0.0,0.0,0.0
1718110640534678504,0.0,0.0,0.0,0.0,0.0,0.0
1718110640585717419,0.0,0.0,0.0,0.0,0.0,0.0
1718110640634531836,0.0,0.0,0.0,0.0,0.0,0.0
1718110640687548625,0.0,0.0,0.0,0.0,0.0,0.0
1718110640734175289,0.0,0.0,0.0,0.0,0.0,0.0
1718110640784639740,0.0,0.0,0.0,0.0,0.0,0.0
1718110640834813533,0.0,0.0,0.0,0.0,0.0,0.0
1718110640885104317,0.0,0.0,0.0,0.0,0.0,0.0
1718110640938565239,0.0,0.0,0.0,0.0,0.0,0.0
1718110640983339354,0.0,0.0,0.0,0.0,0.0,0.0
1718110641035687871,0.0,0.0,0.0,0.0,0.0,0.0
1718110641086224810,0.0,0.0,0.0,0.0,0.0,0.0
1718110641134949932,0.0,0.0,0.0,0.0,0.0,0.0
1718110641187718773,0.0,0.0,0.0,0.0,0.0,0.0
1718110641234002730,0.0,0.0,0.0,0.0,0.0,0.0
1718110641284046248,0.0,0.0,0.0,0.0,0.0,0.0
1718110641335132149,0.0,0.0,0.0,0.0,0.0,0.0
1718110641385679766,0.0,0.0,0.0,0.0,0.0,0.0
1718110641443797374,0.0,0.0,0.0,0.0,0.0,0.0
1718110641495993396,0.0,0.0,0.0,0.0,0.0,0.0
1718110641534779941,0.0,0.0,0.0,0.0,0.0,0.0
1718110641587643220,0.0,0.0,0.0,0.0,0.0,0.0
1718110641633160568,0.0,0.0,0.0,0.0,0.0,0.0
1718110641684191677,0.0,0.0,0.0,0.0,0.0,0.0
1718110641735039713,0.0,0.0,0.0,0.0,0.0,0.0
1718110641785955818,0.0,0.0,0.0,0.0,0.0,0.0
1718110641837966563,0.0,0.0,0.0,0.0,0.0,0.0
1718110641883973916,0.0,0.0,0.0,0.0,0.0,0.0
1718110641934034693,0.0,0.0,0.0,0.0,0.0,0.0
1718110641984176780,0.0,0.0,0.0,0.0,0.0,0.0
1718110642035317954,0.0,0.0,0.0,0.0,0.0,0.0
1718110642087457299,0.0,0.0,0.0,0.0,0.0,0.0
1718110642133728618,0.0,0.0,0.0,0.0,0.0,0.0
1718110642184468519,0.0,0.0,0.0,0.0,0.0,0.0
1718110642234299606,0.0,0.0,0.0,0.0,0.0,0.0
1718110642285287691,0.0,0.0,0.0,0.0,0.0,0.0
1718110642338987052,0.0,0.0,0.0,0.0,0.0,0.0
1718110642384955202,0.0,0.0,0.0,0.0,0.0,0.0
1718110642435464837,0.0,0.0,0.0,0.0,0.0,0.0
1718110642484718146,0.0,0.0,0.0,0.0,0.0,0.0
1718110642536114676,0.0,0.0,0.0,0.0,0.0,0.0
1718110642587741829,0.0,0.0,0.0,0.0,0.0,0.0
1718110642636146773,0.0,0.0,0.0,0.0,0.0,0.0
1718110642685961563,0.0,0.0,0.0,0.0,0.0,0.0
1718110642735998756,0.0,0.0,0.0,0.0,0.0,0.0
1718110642788816495,0.0,0.0,0.0,0.0,0.0,0.0
1718110642834419946,0.0,0.0,0.0,0.0,0.0,0.0
1718110642884870833,0.0,0.0,0.0,0.0,0.0,0.0
1718110642935880434,0.0,0.0,0.0,0.0,0.0,0.0
1718110642986186720,0.0,0.0,0.0,0.0,0.0,0.0
1718110643036546205,0.0,0.0,0.0,0.0,0.0,0.0
1718110643085358227,0.0,0.0,0.0,0.0,0.0,0.0
1718110643134250925,0.0,0.0,0.0,0.0,0.0,0.0
1718110643186601688,0.0,0.0,0.0,0.0,0.0,0.0
1718110643239967396,0.0,0.0,0.0,0.0,0.0,0.0
1718110643287650659,0.0,0.0,0.0,0.0,0.0,0.0
1718110643332743643,0.0,0.0,0.0,0.0,0.0,0.0
1718110643383343334,0.0,0.0,0.0,0.0,0.0,0.0
1718110643436776929,0.0,0.0,0.0,0.0,0.0,0.0
1718110643486015389,0.0,0.0,0.0,0.0,0.0,0.0
1718110643535646289,0.0,0.0,0.0,0.0,0.0,0.0
1718110643586285464,0.0,0.0,0.0,0.0,0.0,0.0
1718110643636696023,0.0,0.0,0.0,0.0,0.0,0.0
1718110643686215755,0.0,0.0,0.0,0.0,0.0,0.0
1718110643734089430,0.0,0.0,0.0,0.0,0.0,0.0
1718110643785771830,0.0,0.0,0.0,0.0,0.0,0.0
1718110643832853331,0.0,0.0,0.0,0.0,0.0,0.0
1718110643893780475,0.0,0.0,0.0,0.0,0.0,0.0
1718110643937818669,0.0,0.0,0.0,0.0,0.0,0.0
1718110643989493017,0.0,0.0,0.0,0.0,0.0,0.0
1718110644037041373,0.0,0.0,0.0,0.0,0.0,0.0
1718110644096670358,0.0,0.0,0.0,0.0,0.0,0.0
1718110644136296900,0.0,0.0,0.0,0.0,0.0,0.0
1718110644190001627,0.0,0.0,0.0,0.0,0.0,0.0
1718110644233771436,0.0,0.0,0.0,0.0,0.0,0.0
1718110644286608812,0.0,0.0,0.0,0.0,0.0,0.0
1718110644336062167,0.0,0.0,0.0,0.0,0.0,0.0
1718110644385511003,0.0,0.0,0.0,0.0,0.0,0.0
1718110644438363772,0.0,0.0,0.0,0.0,0.0,0.0
1718110644488460555,0.0,0.0,0.0,0.0,0.0,0.0
1718110644535802320,0.0,0.0,0.0,0.0,0.0,0.0
1718110644586951843,0.0,0.0,0.0,0.0,0.0,0.0
1718110644639119936,0.0,0.0,0.0,0.0,0.0,0.0
1718110644685686903,0.0,0.0,0.0,0.0,0.0,0.0
1718110644736775644,0.0,0.0,0.0,0.0,0.0,0.0
